t,plant,axis,phytomer,organ,element,exposed,PAR
819,1,MS,3,Sheath,1,True,0
819,1,MS,4,Peduncle,1,False,0
819,1,MS,4,Peduncle,2,True,0
819,1,MS,5,Chaff,1,True,0
820,1,MS,1,Internode,1,False,0
820,1,MS,1,Internode,2,True,0
820,1,MS,1,Lamina,1,True,4
820,1,MS,1,Sheath,1,True,1
820,1,MS,2,Internode,1,True,0
820,1,MS,2,Lamina,1,True,1
820,1,MS,2,Sheath,1,True,0
820,1,MS,3,Internode,1,True,0
820,1,MS,3,Lamina,1,True,0
820,1,MS,3,Sheath,1,True,0
820,1,MS,4,Peduncle,1,False,0
820,1,MS,4,Peduncle,2,True,2
820,1,MS,5,Chaff,1,True,5
821,1,MS,1,Internode,1,False,0
821,1,MS,1,Internode,2,True,4
821,1,MS,1,Lamina,1,True,48
821,1,MS,1,Sheath,1,True,12
821,1,MS,2,Internode,1,True,1
821,1,MS,2,Lamina,1,True,11
821,1,MS,2,Sheath,1,True,2
821,1,MS,3,Internode,1,True,0
821,1,MS,3,Lamina,1,True,3
821,1,MS,3,Sheath,1,True,0
821,1,MS,4,Peduncle,1,False,2
821,1,MS,4,Peduncle,2,True,24
821,1,MS,5,Chaff,1,True,56
822,1,MS,1,Internode,1,False,1
822,1,MS,1,Internode,2,True,13
822,1,MS,1,Lamina,1,True,164
822,1,MS,1,Sheath,1,True,41
822,1,MS,2,Internode,1,True,3
822,1,MS,2,Lamina,1,True,39
822,1,MS,2,Sheath,1,True,7
822,1,MS,3,Internode,1,True,1
822,1,MS,3,Lamina,1,True,12
822,1,MS,3,Sheath,1,True,2
822,1,MS,4,Peduncle,1,False,8
822,1,MS,4,Peduncle,2,True,83
822,1,MS,5,Chaff,1,True,190
823,1,MS,1,Internode,1,False,2
823,1,MS,1,Internode,2,True,24
823,1,MS,1,Lamina,1,True,289
823,1,MS,1,Sheath,1,True,73
823,1,MS,2,Internode,1,True,6
823,1,MS,2,Lamina,1,True,70
823,1,MS,2,Sheath,1,True,13
823,1,MS,3,Internode,1,True,1
823,1,MS,3,Lamina,1,True,21
823,1,MS,3,Sheath,1,True,5
823,1,MS,4,Peduncle,1,False,14
823,1,MS,4,Peduncle,2,True,148
823,1,MS,5,Chaff,1,True,336
824,1,MS,1,Internode,1,False,3
824,1,MS,1,Internode,2,True,37
824,1,MS,1,Lamina,1,True,449
824,1,MS,1,Sheath,1,True,114
824,1,MS,2,Internode,1,True,9
824,1,MS,2,Lamina,1,True,109
824,1,MS,2,Sheath,1,True,21
824,1,MS,3,Internode,1,True,3
824,1,MS,3,Lamina,1,True,34
824,1,MS,3,Sheath,1,True,8
824,1,MS,4,Peduncle,1,False,22
824,1,MS,4,Peduncle,2,True,229
824,1,MS,5,Chaff,1,True,521
825,1,MS,1,Internode,1,False,4
825,1,MS,1,Internode,2,True,49
825,1,MS,1,Lamina,1,True,589
825,1,MS,1,Sheath,1,True,149
825,1,MS,2,Internode,1,True,12
825,1,MS,2,Lamina,1,True,143
825,1,MS,2,Sheath,1,True,27
825,1,MS,3,Internode,1,True,3
825,1,MS,3,Lamina,1,True,44
825,1,MS,3,Sheath,1,True,10
825,1,MS,4,Peduncle,1,False,30
825,1,MS,4,Peduncle,2,True,301
825,1,MS,5,Chaff,1,True,684
826,1,MS,1,Internode,1,False,5
826,1,MS,1,Internode,2,True,53
826,1,MS,1,Lamina,1,True,637
826,1,MS,1,Sheath,1,True,162
826,1,MS,2,Internode,1,True,13
826,1,MS,2,Lamina,1,True,154
826,1,MS,2,Sheath,1,True,29
826,1,MS,3,Internode,1,True,4
826,1,MS,3,Lamina,1,True,48
826,1,MS,3,Sheath,1,True,11
826,1,MS,4,Peduncle,1,False,32
826,1,MS,4,Peduncle,2,True,325
826,1,MS,5,Chaff,1,True,740
827,1,MS,1,Internode,1,False,5
827,1,MS,1,Internode,2,True,52
827,1,MS,1,Lamina,1,True,623
827,1,MS,1,Sheath,1,True,158
827,1,MS,2,Internode,1,True,13
827,1,MS,2,Lamina,1,True,151
827,1,MS,2,Sheath,1,True,29
827,1,MS,3,Internode,1,True,4
827,1,MS,3,Lamina,1,True,47
827,1,MS,3,Sheath,1,True,11
827,1,MS,4,Peduncle,1,False,31
827,1,MS,4,Peduncle,2,True,318
827,1,MS,5,Chaff,1,True,723
828,1,MS,1,Internode,1,False,5
828,1,MS,1,Internode,2,True,51
828,1,MS,1,Lamina,1,True,608
828,1,MS,1,Sheath,1,True,154
828,1,MS,2,Internode,1,True,12
828,1,MS,2,Lamina,1,True,147
828,1,MS,2,Sheath,1,True,28
828,1,MS,3,Internode,1,True,4
828,1,MS,3,Lamina,1,True,46
828,1,MS,3,Sheath,1,True,11
828,1,MS,4,Peduncle,1,False,31
828,1,MS,4,Peduncle,2,True,311
828,1,MS,5,Chaff,1,True,707
829,1,MS,1,Internode,1,False,4
829,1,MS,1,Internode,2,True,41
829,1,MS,1,Lamina,1,True,492
829,1,MS,1,Sheath,1,True,125
829,1,MS,2,Internode,1,True,10
829,1,MS,2,Lamina,1,True,119
829,1,MS,2,Sheath,1,True,23
829,1,MS,3,Internode,1,True,3
829,1,MS,3,Lamina,1,True,37
829,1,MS,3,Sheath,1,True,8
829,1,MS,4,Peduncle,1,False,25
829,1,MS,4,Peduncle,2,True,251
829,1,MS,5,Chaff,1,True,572
830,1,MS,1,Internode,1,False,4
830,1,MS,1,Internode,2,True,40
830,1,MS,1,Lamina,1,True,483
830,1,MS,1,Sheath,1,True,122
830,1,MS,2,Internode,1,True,10
830,1,MS,2,Lamina,1,True,117
830,1,MS,2,Sheath,1,True,22
830,1,MS,3,Internode,1,True,3
830,1,MS,3,Lamina,1,True,36
830,1,MS,3,Sheath,1,True,8
830,1,MS,4,Peduncle,1,False,24
830,1,MS,4,Peduncle,2,True,246
830,1,MS,5,Chaff,1,True,561
831,1,MS,1,Internode,1,False,4
831,1,MS,1,Internode,2,True,44
831,1,MS,1,Lamina,1,True,531
831,1,MS,1,Sheath,1,True,135
831,1,MS,2,Internode,1,True,11
831,1,MS,2,Lamina,1,True,129
831,1,MS,2,Sheath,1,True,24
831,1,MS,3,Internode,1,True,3
831,1,MS,3,Lamina,1,True,40
831,1,MS,3,Sheath,1,True,9
831,1,MS,4,Peduncle,1,False,27
831,1,MS,4,Peduncle,2,True,271
831,1,MS,5,Chaff,1,True,617
832,1,MS,1,Internode,1,False,3
832,1,MS,1,Internode,2,True,36
832,1,MS,1,Lamina,1,True,434
832,1,MS,1,Sheath,1,True,110
832,1,MS,2,Internode,1,True,9
832,1,MS,2,Lamina,1,True,105
832,1,MS,2,Sheath,1,True,20
832,1,MS,3,Internode,1,True,2
832,1,MS,3,Lamina,1,True,32
832,1,MS,3,Sheath,1,True,7
832,1,MS,4,Peduncle,1,False,22
832,1,MS,4,Peduncle,2,True,222
832,1,MS,5,Chaff,1,True,505
833,1,MS,1,Internode,1,False,3
833,1,MS,1,Internode,2,True,31
833,1,MS,1,Lamina,1,True,376
833,1,MS,1,Sheath,1,True,95
833,1,MS,2,Internode,1,True,7
833,1,MS,2,Lamina,1,True,91
833,1,MS,2,Sheath,1,True,17
833,1,MS,3,Internode,1,True,2
833,1,MS,3,Lamina,1,True,28
833,1,MS,3,Sheath,1,True,6
833,1,MS,4,Peduncle,1,False,19
833,1,MS,4,Peduncle,2,True,192
833,1,MS,5,Chaff,1,True,437
834,1,MS,1,Internode,1,False,1
834,1,MS,1,Internode,2,True,17
834,1,MS,1,Lamina,1,True,207
834,1,MS,1,Sheath,1,True,52
834,1,MS,2,Internode,1,True,4
834,1,MS,2,Lamina,1,True,50
834,1,MS,2,Sheath,1,True,9
834,1,MS,3,Internode,1,True,1
834,1,MS,3,Lamina,1,True,15
834,1,MS,3,Sheath,1,True,3
834,1,MS,4,Peduncle,1,False,10
834,1,MS,4,Peduncle,2,True,106
834,1,MS,5,Chaff,1,True,241
835,1,MS,1,Internode,1,False,0
835,1,MS,1,Internode,2,True,8
835,1,MS,1,Lamina,1,True,106
835,1,MS,1,Sheath,1,True,27
835,1,MS,2,Internode,1,True,2
835,1,MS,2,Lamina,1,True,25
835,1,MS,2,Sheath,1,True,4
835,1,MS,3,Internode,1,True,0
835,1,MS,3,Lamina,1,True,8
835,1,MS,3,Sheath,1,True,1
835,1,MS,4,Peduncle,1,False,5
835,1,MS,4,Peduncle,2,True,54
835,1,MS,5,Chaff,1,True,123
836,1,MS,1,Internode,1,False,0
836,1,MS,1,Internode,2,True,2
836,1,MS,1,Lamina,1,True,24
836,1,MS,1,Sheath,1,True,6
836,1,MS,2,Internode,1,True,0
836,1,MS,2,Lamina,1,True,5
836,1,MS,2,Sheath,1,True,1
836,1,MS,3,Internode,1,True,0
836,1,MS,3,Lamina,1,True,1
836,1,MS,3,Sheath,1,True,0
836,1,MS,4,Peduncle,1,False,1
836,1,MS,4,Peduncle,2,True,12
836,1,MS,5,Chaff,1,True,28
837,1,MS,1,Internode,1,False,0
837,1,MS,1,Internode,2,True,0
837,1,MS,1,Lamina,1,True,0
837,1,MS,1,Sheath,1,True,0
837,1,MS,2,Internode,1,True,0
837,1,MS,2,Lamina,1,True,0
837,1,MS,2,Sheath,1,True,0
837,1,MS,3,Internode,1,True,0
837,1,MS,3,Lamina,1,True,0
837,1,MS,3,Sheath,1,True,0
837,1,MS,4,Peduncle,1,False,0
837,1,MS,4,Peduncle,2,True,0
837,1,MS,5,Chaff,1,True,0
838,1,MS,1,Internode,1,False,0
838,1,MS,1,Internode,2,True,0
838,1,MS,1,Lamina,1,True,0
838,1,MS,1,Sheath,1,True,0
838,1,MS,2,Internode,1,True,0
838,1,MS,2,Lamina,1,True,0
838,1,MS,2,Sheath,1,True,0
838,1,MS,3,Internode,1,True,0
838,1,MS,3,Lamina,1,True,0
838,1,MS,3,Sheath,1,True,0
838,1,MS,4,Peduncle,1,False,0
838,1,MS,4,Peduncle,2,True,0
838,1,MS,5,Chaff,1,True,0
839,1,MS,1,Internode,1,False,0
839,1,MS,1,Internode,2,True,0
839,1,MS,1,Lamina,1,True,0
839,1,MS,1,Sheath,1,True,0
839,1,MS,2,Internode,1,True,0
839,1,MS,2,Lamina,1,True,0
839,1,MS,2,Sheath,1,True,0
839,1,MS,3,Internode,1,True,0
839,1,MS,3,Lamina,1,True,0
839,1,MS,3,Sheath,1,True,0
839,1,MS,4,Peduncle,1,False,0
839,1,MS,4,Peduncle,2,True,0
839,1,MS,5,Chaff,1,True,0
840,1,MS,1,Internode,1,False,0
840,1,MS,1,Internode,2,True,0
840,1,MS,1,Lamina,1,True,0
840,1,MS,1,Sheath,1,True,0
840,1,MS,2,Internode,1,True,0
840,1,MS,2,Lamina,1,True,0
840,1,MS,2,Sheath,1,True,0
840,1,MS,3,Internode,1,True,0
840,1,MS,3,Lamina,1,True,0
840,1,MS,3,Sheath,1,True,0
840,1,MS,4,Peduncle,1,False,0
840,1,MS,4,Peduncle,2,True,0
840,1,MS,5,Chaff,1,True,0
841,1,MS,1,Internode,1,False,0
841,1,MS,1,Internode,2,True,0
841,1,MS,1,Lamina,1,True,0
841,1,MS,1,Sheath,1,True,0
841,1,MS,2,Internode,1,True,0
841,1,MS,2,Lamina,1,True,0
841,1,MS,2,Sheath,1,True,0
841,1,MS,3,Internode,1,True,0
841,1,MS,3,Lamina,1,True,0
841,1,MS,3,Sheath,1,True,0
841,1,MS,4,Peduncle,1,False,0
841,1,MS,4,Peduncle,2,True,0
841,1,MS,5,Chaff,1,True,0
842,1,MS,1,Internode,1,False,0
842,1,MS,1,Internode,2,True,0
842,1,MS,1,Lamina,1,True,0
842,1,MS,1,Sheath,1,True,0
842,1,MS,2,Internode,1,True,0
842,1,MS,2,Lamina,1,True,0
842,1,MS,2,Sheath,1,True,0
842,1,MS,3,Internode,1,True,0
842,1,MS,3,Lamina,1,True,0
842,1,MS,3,Sheath,1,True,0
842,1,MS,4,Peduncle,1,False,0
842,1,MS,4,Peduncle,2,True,0
842,1,MS,5,Chaff,1,True,0
843,1,MS,1,Internode,1,False,0
843,1,MS,1,Internode,2,True,0
843,1,MS,1,Lamina,1,True,0
843,1,MS,1,Sheath,1,True,0
843,1,MS,2,Internode,1,True,0
843,1,MS,2,Lamina,1,True,0
843,1,MS,2,Sheath,1,True,0
843,1,MS,3,Internode,1,True,0
843,1,MS,3,Lamina,1,True,0
843,1,MS,3,Sheath,1,True,0
843,1,MS,4,Peduncle,1,False,0
843,1,MS,4,Peduncle,2,True,0
843,1,MS,5,Chaff,1,True,0
844,1,MS,1,Internode,1,False,0
844,1,MS,1,Internode,2,True,0
844,1,MS,1,Lamina,1,True,4
844,1,MS,1,Sheath,1,True,1
844,1,MS,2,Internode,1,True,0
844,1,MS,2,Lamina,1,True,1
844,1,MS,2,Sheath,1,True,0
844,1,MS,3,Internode,1,True,0
844,1,MS,3,Lamina,1,True,0
844,1,MS,3,Sheath,1,True,0
844,1,MS,4,Peduncle,1,False,0
844,1,MS,4,Peduncle,2,True,2
844,1,MS,5,Chaff,1,True,5
845,1,MS,1,Internode,1,False,0
845,1,MS,1,Internode,2,True,3
845,1,MS,1,Lamina,1,True,43
845,1,MS,1,Sheath,1,True,11
845,1,MS,2,Internode,1,True,0
845,1,MS,2,Lamina,1,True,10
845,1,MS,2,Sheath,1,True,2
845,1,MS,3,Internode,1,True,0
845,1,MS,3,Lamina,1,True,3
845,1,MS,3,Sheath,1,True,0
845,1,MS,4,Peduncle,1,False,2
845,1,MS,4,Peduncle,2,True,22
845,1,MS,5,Chaff,1,True,50
846,1,MS,1,Internode,1,False,1
846,1,MS,1,Internode,2,True,13
846,1,MS,1,Lamina,1,True,164
846,1,MS,1,Sheath,1,True,41
846,1,MS,2,Internode,1,True,3
846,1,MS,2,Lamina,1,True,39
846,1,MS,2,Sheath,1,True,7
846,1,MS,3,Internode,1,True,1
846,1,MS,3,Lamina,1,True,12
846,1,MS,3,Sheath,1,True,2
846,1,MS,4,Peduncle,1,False,8
846,1,MS,4,Peduncle,2,True,83
846,1,MS,5,Chaff,1,True,190
847,1,MS,1,Internode,1,False,2
847,1,MS,1,Internode,2,True,25
847,1,MS,1,Lamina,1,True,299
847,1,MS,1,Sheath,1,True,76
847,1,MS,2,Internode,1,True,6
847,1,MS,2,Lamina,1,True,72
847,1,MS,2,Sheath,1,True,14
847,1,MS,3,Internode,1,True,2
847,1,MS,3,Lamina,1,True,22
847,1,MS,3,Sheath,1,True,5
847,1,MS,4,Peduncle,1,False,15
847,1,MS,4,Peduncle,2,True,153
847,1,MS,5,Chaff,1,True,347
848,1,MS,1,Internode,1,False,3
848,1,MS,1,Internode,2,True,37
848,1,MS,1,Lamina,1,True,449
848,1,MS,1,Sheath,1,True,114
848,1,MS,2,Internode,1,True,9
848,1,MS,2,Lamina,1,True,109
848,1,MS,2,Sheath,1,True,21
848,1,MS,3,Internode,1,True,3
848,1,MS,3,Lamina,1,True,34
848,1,MS,3,Sheath,1,True,8
848,1,MS,4,Peduncle,1,False,22
848,1,MS,4,Peduncle,2,True,229
848,1,MS,5,Chaff,1,True,521
849,1,MS,1,Internode,1,False,4
849,1,MS,1,Internode,2,True,48
849,1,MS,1,Lamina,1,True,575
849,1,MS,1,Sheath,1,True,146
849,1,MS,2,Internode,1,True,12
849,1,MS,2,Lamina,1,True,139
849,1,MS,2,Sheath,1,True,27
849,1,MS,3,Internode,1,True,3
849,1,MS,3,Lamina,1,True,43
849,1,MS,3,Sheath,1,True,10
849,1,MS,4,Peduncle,1,False,29
849,1,MS,4,Peduncle,2,True,293
849,1,MS,5,Chaff,1,True,667
850,1,MS,1,Internode,1,False,5
850,1,MS,1,Internode,2,True,57
850,1,MS,1,Lamina,1,True,686
850,1,MS,1,Sheath,1,True,174
850,1,MS,2,Internode,1,True,14
850,1,MS,2,Lamina,1,True,166
850,1,MS,2,Sheath,1,True,32
850,1,MS,3,Internode,1,True,4
850,1,MS,3,Lamina,1,True,52
850,1,MS,3,Sheath,1,True,12
850,1,MS,4,Peduncle,1,False,35
850,1,MS,4,Peduncle,2,True,350
850,1,MS,5,Chaff,1,True,796
851,1,MS,1,Internode,1,False,6
851,1,MS,1,Internode,2,True,63
851,1,MS,1,Lamina,1,True,753
851,1,MS,1,Sheath,1,True,191
851,1,MS,2,Internode,1,True,15
851,1,MS,2,Lamina,1,True,183
851,1,MS,2,Sheath,1,True,35
851,1,MS,3,Internode,1,True,5
851,1,MS,3,Lamina,1,True,57
851,1,MS,3,Sheath,1,True,13
851,1,MS,4,Peduncle,1,False,38
851,1,MS,4,Peduncle,2,True,385
851,1,MS,5,Chaff,1,True,875
852,1,MS,1,Internode,1,False,6
852,1,MS,1,Internode,2,True,66
852,1,MS,1,Lamina,1,True,787
852,1,MS,1,Sheath,1,True,200
852,1,MS,2,Internode,1,True,16
852,1,MS,2,Lamina,1,True,191
852,1,MS,2,Sheath,1,True,37
852,1,MS,3,Internode,1,True,5
852,1,MS,3,Lamina,1,True,59
852,1,MS,3,Sheath,1,True,14
852,1,MS,4,Peduncle,1,False,40
852,1,MS,4,Peduncle,2,True,402
852,1,MS,5,Chaff,1,True,914
853,1,MS,1,Internode,1,False,6
853,1,MS,1,Internode,2,True,66
853,1,MS,1,Lamina,1,True,792
853,1,MS,1,Sheath,1,True,201
853,1,MS,2,Internode,1,True,16
853,1,MS,2,Lamina,1,True,192
853,1,MS,2,Sheath,1,True,37
853,1,MS,3,Internode,1,True,5
853,1,MS,3,Lamina,1,True,60
853,1,MS,3,Sheath,1,True,14
853,1,MS,4,Peduncle,1,False,40
853,1,MS,4,Peduncle,2,True,404
853,1,MS,5,Chaff,1,True,920
854,1,MS,1,Internode,1,False,6
854,1,MS,1,Internode,2,True,60
854,1,MS,1,Lamina,1,True,720
854,1,MS,1,Sheath,1,True,183
854,1,MS,2,Internode,1,True,15
854,1,MS,2,Lamina,1,True,174
854,1,MS,2,Sheath,1,True,33
854,1,MS,3,Internode,1,True,4
854,1,MS,3,Lamina,1,True,54
854,1,MS,3,Sheath,1,True,13
854,1,MS,4,Peduncle,1,False,36
854,1,MS,4,Peduncle,2,True,367
854,1,MS,5,Chaff,1,True,836
855,1,MS,1,Internode,1,False,5
855,1,MS,1,Internode,2,True,55
855,1,MS,1,Lamina,1,True,652
855,1,MS,1,Sheath,1,True,165
855,1,MS,2,Internode,1,True,13
855,1,MS,2,Lamina,1,True,158
855,1,MS,2,Sheath,1,True,30
855,1,MS,3,Internode,1,True,4
855,1,MS,3,Lamina,1,True,49
855,1,MS,3,Sheath,1,True,11
855,1,MS,4,Peduncle,1,False,33
855,1,MS,4,Peduncle,2,True,333
855,1,MS,5,Chaff,1,True,757
856,1,MS,1,Internode,1,False,4
856,1,MS,1,Internode,2,True,45
856,1,MS,1,Lamina,1,True,541
856,1,MS,1,Sheath,1,True,137
856,1,MS,2,Internode,1,True,11
856,1,MS,2,Lamina,1,True,131
856,1,MS,2,Sheath,1,True,25
856,1,MS,3,Internode,1,True,3
856,1,MS,3,Lamina,1,True,41
856,1,MS,3,Sheath,1,True,9
856,1,MS,4,Peduncle,1,False,27
856,1,MS,4,Peduncle,2,True,276
856,1,MS,5,Chaff,1,True,628
857,1,MS,1,Internode,1,False,3
857,1,MS,1,Internode,2,True,33
857,1,MS,1,Lamina,1,True,396
857,1,MS,1,Sheath,1,True,100
857,1,MS,2,Internode,1,True,8
857,1,MS,2,Lamina,1,True,96
857,1,MS,2,Sheath,1,True,18
857,1,MS,3,Internode,1,True,2
857,1,MS,3,Lamina,1,True,30
857,1,MS,3,Sheath,1,True,7
857,1,MS,4,Peduncle,1,False,20
857,1,MS,4,Peduncle,2,True,202
857,1,MS,5,Chaff,1,True,460
858,1,MS,1,Internode,1,False,1
858,1,MS,1,Internode,2,True,16
858,1,MS,1,Lamina,1,True,193
858,1,MS,1,Sheath,1,True,49
858,1,MS,2,Internode,1,True,4
858,1,MS,2,Lamina,1,True,46
858,1,MS,2,Sheath,1,True,9
858,1,MS,3,Internode,1,True,1
858,1,MS,3,Lamina,1,True,14
858,1,MS,3,Sheath,1,True,3
858,1,MS,4,Peduncle,1,False,9
858,1,MS,4,Peduncle,2,True,98
858,1,MS,5,Chaff,1,True,224
859,1,MS,1,Internode,1,False,0
859,1,MS,1,Internode,2,True,8
859,1,MS,1,Lamina,1,True,96
859,1,MS,1,Sheath,1,True,24
859,1,MS,2,Internode,1,True,2
859,1,MS,2,Lamina,1,True,23
859,1,MS,2,Sheath,1,True,4
859,1,MS,3,Internode,1,True,0
859,1,MS,3,Lamina,1,True,7
859,1,MS,3,Sheath,1,True,1
859,1,MS,4,Peduncle,1,False,4
859,1,MS,4,Peduncle,2,True,49
859,1,MS,5,Chaff,1,True,112
860,1,MS,1,Internode,1,False,0
860,1,MS,1,Internode,2,True,2
860,1,MS,1,Lamina,1,True,24
860,1,MS,1,Sheath,1,True,6
860,1,MS,2,Internode,1,True,0
860,1,MS,2,Lamina,1,True,5
860,1,MS,2,Sheath,1,True,1
860,1,MS,3,Internode,1,True,0
860,1,MS,3,Lamina,1,True,1
860,1,MS,3,Sheath,1,True,0
860,1,MS,4,Peduncle,1,False,1
860,1,MS,4,Peduncle,2,True,12
860,1,MS,5,Chaff,1,True,28
861,1,MS,1,Internode,1,False,0
861,1,MS,1,Internode,2,True,0
861,1,MS,1,Lamina,1,True,0
861,1,MS,1,Sheath,1,True,0
861,1,MS,2,Internode,1,True,0
861,1,MS,2,Lamina,1,True,0
861,1,MS,2,Sheath,1,True,0
861,1,MS,3,Internode,1,True,0
861,1,MS,3,Lamina,1,True,0
861,1,MS,3,Sheath,1,True,0
861,1,MS,4,Peduncle,1,False,0
861,1,MS,4,Peduncle,2,True,0
861,1,MS,5,Chaff,1,True,0
862,1,MS,1,Internode,1,False,0
862,1,MS,1,Internode,2,True,0
862,1,MS,1,Lamina,1,True,0
862,1,MS,1,Sheath,1,True,0
862,1,MS,2,Internode,1,True,0
862,1,MS,2,Lamina,1,True,0
862,1,MS,2,Sheath,1,True,0
862,1,MS,3,Internode,1,True,0
862,1,MS,3,Lamina,1,True,0
862,1,MS,3,Sheath,1,True,0
862,1,MS,4,Peduncle,1,False,0
862,1,MS,4,Peduncle,2,True,0
862,1,MS,5,Chaff,1,True,0
863,1,MS,1,Internode,1,False,0
863,1,MS,1,Internode,2,True,0
863,1,MS,1,Lamina,1,True,0
863,1,MS,1,Sheath,1,True,0
863,1,MS,2,Internode,1,True,0
863,1,MS,2,Lamina,1,True,0
863,1,MS,2,Sheath,1,True,0
863,1,MS,3,Internode,1,True,0
863,1,MS,3,Lamina,1,True,0
863,1,MS,3,Sheath,1,True,0
863,1,MS,4,Peduncle,1,False,0
863,1,MS,4,Peduncle,2,True,0
863,1,MS,5,Chaff,1,True,0
864,1,MS,1,Internode,1,False,0
864,1,MS,1,Internode,2,True,0
864,1,MS,1,Lamina,1,True,0
864,1,MS,1,Sheath,1,True,0
864,1,MS,2,Internode,1,True,0
864,1,MS,2,Lamina,1,True,0
864,1,MS,2,Sheath,1,True,0
864,1,MS,3,Internode,1,True,0
864,1,MS,3,Lamina,1,True,0
864,1,MS,3,Sheath,1,True,0
864,1,MS,4,Peduncle,1,False,0
864,1,MS,4,Peduncle,2,True,0
864,1,MS,5,Chaff,1,True,0
865,1,MS,1,Internode,1,False,0
865,1,MS,1,Internode,2,True,0
865,1,MS,1,Lamina,1,True,0
865,1,MS,1,Sheath,1,True,0
865,1,MS,2,Internode,1,True,0
865,1,MS,2,Lamina,1,True,0
865,1,MS,2,Sheath,1,True,0
865,1,MS,3,Internode,1,True,0
865,1,MS,3,Lamina,1,True,0
865,1,MS,3,Sheath,1,True,0
865,1,MS,4,Peduncle,1,False,0
865,1,MS,4,Peduncle,2,True,0
865,1,MS,5,Chaff,1,True,0
866,1,MS,1,Internode,1,False,0
866,1,MS,1,Internode,2,True,0
866,1,MS,1,Lamina,1,True,0
866,1,MS,1,Sheath,1,True,0
866,1,MS,2,Internode,1,True,0
866,1,MS,2,Lamina,1,True,0
866,1,MS,2,Sheath,1,True,0
866,1,MS,3,Internode,1,True,0
866,1,MS,3,Lamina,1,True,0
866,1,MS,3,Sheath,1,True,0
866,1,MS,4,Peduncle,1,False,0
866,1,MS,4,Peduncle,2,True,0
866,1,MS,5,Chaff,1,True,0
867,1,MS,1,Internode,1,False,0
867,1,MS,1,Internode,2,True,0
867,1,MS,1,Lamina,1,True,0
867,1,MS,1,Sheath,1,True,0
867,1,MS,2,Internode,1,True,0
867,1,MS,2,Lamina,1,True,0
867,1,MS,2,Sheath,1,True,0
867,1,MS,3,Internode,1,True,0
867,1,MS,3,Lamina,1,True,0
867,1,MS,3,Sheath,1,True,0
867,1,MS,4,Peduncle,1,False,0
867,1,MS,4,Peduncle,2,True,0
867,1,MS,5,Chaff,1,True,0
868,1,MS,1,Internode,1,False,0
868,1,MS,1,Internode,2,True,0
868,1,MS,1,Lamina,1,True,0
868,1,MS,1,Sheath,1,True,0
868,1,MS,2,Internode,1,True,0
868,1,MS,2,Lamina,1,True,0
868,1,MS,2,Sheath,1,True,0
868,1,MS,3,Internode,1,True,0
868,1,MS,3,Lamina,1,True,0
868,1,MS,3,Sheath,1,True,0
868,1,MS,4,Peduncle,1,False,0
868,1,MS,4,Peduncle,2,True,0
868,1,MS,5,Chaff,1,True,0
869,1,MS,1,Internode,1,False,0
869,1,MS,1,Internode,2,True,2
869,1,MS,1,Lamina,1,True,33
869,1,MS,1,Sheath,1,True,8
869,1,MS,2,Internode,1,True,0
869,1,MS,2,Lamina,1,True,8
869,1,MS,2,Sheath,1,True,1
869,1,MS,3,Internode,1,True,0
869,1,MS,3,Lamina,1,True,2
869,1,MS,3,Sheath,1,True,0
869,1,MS,4,Peduncle,1,False,1
869,1,MS,4,Peduncle,2,True,17
869,1,MS,5,Chaff,1,True,39
870,1,MS,1,Internode,1,False,0
870,1,MS,1,Internode,2,True,6
870,1,MS,1,Lamina,1,True,82
870,1,MS,1,Sheath,1,True,20
870,1,MS,2,Internode,1,True,1
870,1,MS,2,Lamina,1,True,19
870,1,MS,2,Sheath,1,True,3
870,1,MS,3,Internode,1,True,0
870,1,MS,3,Lamina,1,True,6
870,1,MS,3,Sheath,1,True,1
870,1,MS,4,Peduncle,1,False,4
870,1,MS,4,Peduncle,2,True,41
870,1,MS,5,Chaff,1,True,95
871,1,MS,1,Internode,1,False,1
871,1,MS,1,Internode,2,True,19
871,1,MS,1,Lamina,1,True,231
871,1,MS,1,Sheath,1,True,58
871,1,MS,2,Internode,1,True,4
871,1,MS,2,Lamina,1,True,56
871,1,MS,2,Sheath,1,True,10
871,1,MS,3,Internode,1,True,1
871,1,MS,3,Lamina,1,True,17
871,1,MS,3,Sheath,1,True,4
871,1,MS,4,Peduncle,1,False,11
871,1,MS,4,Peduncle,2,True,118
871,1,MS,5,Chaff,1,True,269
872,1,MS,1,Internode,1,False,1
872,1,MS,1,Internode,2,True,19
872,1,MS,1,Lamina,1,True,236
872,1,MS,1,Sheath,1,True,60
872,1,MS,2,Internode,1,True,4
872,1,MS,2,Lamina,1,True,57
872,1,MS,2,Sheath,1,True,11
872,1,MS,3,Internode,1,True,1
872,1,MS,3,Lamina,1,True,17
872,1,MS,3,Sheath,1,True,4
872,1,MS,4,Peduncle,1,False,12
872,1,MS,4,Peduncle,2,True,120
872,1,MS,5,Chaff,1,True,274
873,1,MS,1,Internode,1,False,2
873,1,MS,1,Internode,2,True,23
873,1,MS,1,Lamina,1,True,275
873,1,MS,1,Sheath,1,True,70
873,1,MS,2,Internode,1,True,5
873,1,MS,2,Lamina,1,True,66
873,1,MS,2,Sheath,1,True,12
873,1,MS,3,Internode,1,True,1
873,1,MS,3,Lamina,1,True,20
873,1,MS,3,Sheath,1,True,5
873,1,MS,4,Peduncle,1,False,14
